Key,File,Type,UsedInMainMenu,NoTranslate,KeepLoaded,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
modAECMutatorStun52,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.052[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.052[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.052[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.052[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.052[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.052[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.052[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.052[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.052[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.052[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.052[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级052[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.052[-]
modAECMutatorStun54,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.054[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.054[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.054[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.054[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.054[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.054[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.054[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.054[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.054[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.054[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.054[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级054[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.054[-]
modAECMutatorStun55,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.055[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.055[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.055[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.055[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.055[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.055[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.055[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.055[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.055[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.055[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.055[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级055[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.055[-]
modAECMutatorStun56,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.056[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.056[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.056[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.056[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.056[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.056[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.056[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.056[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.056[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.056[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.056[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级056[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.056[-]
modAECMutatorStun57,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.057[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.057[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.057[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.057[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.057[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.057[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.057[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.057[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.057[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.057[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.057[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级057[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.057[-]
modAECMutatorStun58,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.058[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.058[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.058[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.058[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.058[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.058[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.058[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.058[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.058[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.058[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.058[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级058[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.058[-]
modAECMutatorStun59,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.059[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.059[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.059[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.059[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.059[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.059[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.059[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.059[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.059[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.059[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.059[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级059[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.059[-]
modAECMutatorStun61,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.061[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.061[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.061[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.061[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.061[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.061[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.061[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.061[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.061[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.061[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.061[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级061[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.061[-]
modAECMutatorStun62,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.062[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.062[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.062[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.062[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.062[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.062[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.062[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.062[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.062[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.062[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.062[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级062[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.062[-]
modAECMutatorStun63,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.063[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.063[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.063[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.063[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.063[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.063[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.063[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.063[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.063[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.063[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.063[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级063[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.063[-]
modAECMutatorStun64,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.064[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.064[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.064[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.064[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.064[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.064[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.064[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.064[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.064[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.064[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.064[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级064[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.064[-]
modAECMutatorStun65,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.065[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.065[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.065[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.065[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.065[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.065[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.065[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.065[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.065[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.065[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.065[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级065[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.065[-]
modAECMutatorStun66,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.066[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.066[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.066[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.066[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.066[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.066[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.066[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.066[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.066[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.066[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.066[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级066[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.066[-]
modAECMutatorStun68,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.068[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.068[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.068[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.068[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.068[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.068[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.068[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.068[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.068[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.068[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.068[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级068[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.068[-]
modAECMutatorStun69,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.069[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.069[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.069[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.069[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.069[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.069[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.069[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.069[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.069[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.069[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.069[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级069[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.069[-]
modAECMutatorStun70,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.070[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.070[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.070[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.070[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.070[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.070[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.070[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.070[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.070[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.070[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.070[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级070[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.070[-]
modAECMutatorStun71,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.071[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.071[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.071[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.071[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.071[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.071[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.071[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.071[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.071[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.071[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.071[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级071[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.071[-]
modAECMutatorStun72,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.072[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.072[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.072[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.072[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.072[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.072[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.072[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.072[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.072[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.072[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.072[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级072[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.072[-]
modAECMutatorStun74,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.074[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.074[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.074[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.074[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.074[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.074[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.074[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.074[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.074[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.074[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.074[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级074[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.074[-]
modAECMutatorStun75,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.075[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.075[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.075[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.075[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.075[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.075[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.075[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.075[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.075[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.075[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.075[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级075[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.075[-]
modAECMutatorStun76,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.076[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.076[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.076[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.076[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.076[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.076[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.076[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.076[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.076[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.076[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.076[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级076[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.076[-]
modAECMutatorStun77,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.077[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.077[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.077[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.077[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.077[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.077[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.077[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.077[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.077[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.077[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.077[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级077[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.077[-]
modAECMutatorStun78,item_modifiers,Mod,false,,,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.078[-],Continuous 100-level display-name override; no tier regrouping.,[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.078[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.078[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.078[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.078[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.078[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.078[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.078[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.078[-],[FFD700][AEC][-] [FFFFFF]Оглушение[-] [FFD700]УР.078[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.078[-],[FFD700][AEC][-] [FFFFFF]眩晕效果[-] [FFD700]等级078[-],[FFD700][AEC][-] [FFFFFF]Stun effect[-] [FFD700]LVL.078[-]
