Key,Source,Context,Changes,English,Tchinese
autoTurretImp_44Desc,blocks,Electricity,,An improved version of the automatic turret for .44 ammunition. All firing characteristics have been improved.\n\nEnemies won't be happy about this upgrade.,用於.44彈藥的自動砲塔的改進版本。所有射擊特性都得到了改進。 \n\n敵人不會對此升級感到高興。
autoTurretLeg_44,blocks,Electricity,,[FF6666]Experimental[-] Auto Turret .44,[FF6666]實驗[-] 自動砲塔 .44
autoTurretLeg_44Desc,blocks,Electricity,,"An experimental version of the .44 Magnum automatic turret, adapted exclusively for [5AFF75](Depleted Uranium)[-] ammunition. All firing characteristics have been significantly improved.\n\nIt's best not to even look.",.44 Magnum 自動砲塔的實驗版本，專門適用於 [5AFF75]（貧鈾）[-] 彈藥。所有射擊特性都得到了顯著改善。 \n\n最好不要看。
autoTurretImp_762mm,blocks,Electricity,,[DECEA3]Improved[-] Auto Turret 7.62 mm,[DECEA3]改良[-] 自動砲塔 7.62 毫米
autoTurretImp_762mmDesc,blocks,Electricity,,An improved version of the automatic turret for 7.62 mm ammunition. All firing characteristics have been improved.\n\nEnemies won't be happy about this upgrade.,7.62毫米彈藥自動砲塔的改良版本。所有射擊特性都得到了改進。 \n\n敵人不會對此升級感到高興。
autoTurretLeg_762mm,blocks,Electricity,,[FF6666]Experimental[-] Auto Turret 7.62 mm,[FF6666]實驗[-] 自動砲塔 7.62 毫米
autoTurretLeg_762mmDesc,blocks,Electricity,,"An experimental version of the 7.62 mm automatic turret, adapted exclusively for [5AFF75](Depleted Uranium)[-] ammunition. All firing characteristics have been significantly improved.\n\nIt's best not to even look.",7.62公厘自動砲塔的實驗版本，專門適用於[5AFF75]（貧鈾）[-]彈藥。所有射擊特性都得到了顯著改善。 \n\n最好不要看。
shotgunTurretImp,blocks,Electricity,,[DECEA3]Improved[-] shotgun Auto Turret,[DECEA3]改良[-]霰彈槍自動砲塔
shotgunTurretImpDesc,blocks,Electricity,,An improved version of the shotgun turret. All firing characteristics have been increased.\n\nEnemies aren't exactly happy about these adaptations.,霰彈槍砲塔的改良版。所有射擊特性均已增強。 \n\n敵人對這些調整不太滿意。
shotgunTurretLeg,blocks,Electricity,,[FF6666]Experimental[-] shotgun Auto Turret DU,[FF6666]實驗[-]霰彈槍自動砲塔 DU
shotgunTurretLegDesc,blocks,Electricity,,"An experimental version of the shotgun turret, adapted exclusively for [5AFF75](Depleted Uranium)[-] ammunition. All firing characteristics have been significantly increased.\n\nIt's best not to even look.",霰彈槍砲塔的實驗版本，專門適用於[5AFF75]（貧鈾）[-]彈藥。所有射擊特性均已顯著增強。 \n\n最好不要看。
forgeImp,blocks,Workstation,,[DECEA3]Improved[-] Forge,[DECEA3]改良[-]鍛造
forgeImpDesc,blocks,Workstation,,"This large, improved forge is a great time saver. Improved tools allow you to smelt large amounts of resources much faster.",這個經過改良的大型鍛造廠可以節省大量時間。改進的工具可以讓你更快冶煉大量資源。
chemistryStationImp,blocks,Workstation,,[DECEA3]Improved[-] Chemical Station,[DECEA3]改良的[-]化學站
chemistryStationImpDesc,blocks,Workstation,,"This is the best place for chemical experiments. Now you can create much more complex substances, and old recipes are created faster.",這裡是進行化學實驗的最佳場所。現在您可以創建更複雜的物質，並且舊配方的創建速度更快。
workbenchImp,blocks,Workstation,,[DECEA3]Improved[-] Workbench,[DECEA3]改良的[-]工作台
workbenchImpDesc,blocks,Workstation,,"You can create almost anything on a regular workbench, but it takes time. The improved version of the workbench allows you to use modifications that speed up item creation and allow you to create complex and unique items.",您可以在常規工作台上創建幾乎任何東西，但這需要時間。工作台的改進版本可讓您使用修改來加速專案創建並允許您創建複雜且獨特的專案。
recycler,blocks,Workstation,,Recycler,回收商
recyclerDesc,blocks,Workstation,,"A universal workstation for dismantling any equipment. Allows you to dismantle any household or industrial equipment and obtain a large amount of resources, as well as extract rare parts or alloys.",用於拆卸任何設備的通用工作站。可以讓你拆卸任何家用或工業設備並獲得大量資源，以及提取稀有零件或合金。
kitchenStove,blocks,Workstation,,Kitchen Stove,廚房爐灶
kitchenStoveDesc,blocks,Workstation,,"Forget about cooking over a campfire. Now you can cook real home-cooked food.\nAllows you to use kitchen accessories, that increase cooking speed and reduce the amount of resources required.",忘記在篝火上做飯吧。現在您可以烹飪真正的家常菜。 \n允許您使用廚房配件，從而提高烹飪速度並減少所需的資源量。
DewCollectorImp,blocks,Workstation,,[DECEA3]Improved[-] Dew Collector,[DECEA3]改良的[-]露水收集器
DewCollectorImpDesc,blocks,Workstation,,"Water will no longer be a problem. The improved dew collector allows you to collect dirty water bottles 30% faster.\n\nWhen a water filter (modification) is installed, it collects clean water in bottles, significantly increasing the amount of water obtained.\n\nEmpty bottles are used as fuel.",水將不再是問題。改良的露水收集器可以讓您收集髒水瓶的速度提高 30%。 \n\n安裝水過濾器（改裝）後，它可以將乾淨的水收集到瓶子中，從而顯著增加獲得的水量。 \n\n空瓶當燃料。
cementMixerImp,blocks,Workstation,,[DECEA3]Improved[-] Cement Mixer,[DECEA3]改良的[-]水泥攪拌機
cementMixerImpDesc,blocks,Workstation,,"Now you can build an entire city.\nResource processing speed has been increased, and recipe costs have been reduced.",現在您可以建造整個城市。 \n資源處理速度提高了，配方成本也降低了。
AutoMinerIron,blocks,Workstation,,[CFEDFF]Iron[-] Autominer,[CFEDFF]鐵[-] 自動採礦機
AutoMinerIronDesc,blocks,Workstation,,"You can't survive without iron. The autominer allows you to get iron without wasting time mining. Just fill it up and wait a bit. It uses gasoline canisters. For every [DECEA3]1000[-] gasoline, you will receive 6000 iron (excluding modifications).",沒有鐵你就無法生存。自動採礦機可以讓您在不浪費時間採礦的情況下獲得鐵。只需填滿並稍等一下即可。它使用汽油罐。對於每 [DECEA3]1000[-] 汽油，您將收到 6000 鐵（不包括改裝）。
AutoMinerLead,blocks,Workstation,,[CFEDFF]Lead[-] Autominer,[CFEDFF]鉛[-]自動採礦機
AutoMinerLeadDesc,blocks,Workstation,,"You can't survive without lead. The autominer allows you to get lead without wasting time mining. Just fill it up and wait a bit. It uses gasoline canisters. For every [DECEA3]1000[-] gasoline, you will receive 6000 lead (excluding modifications).",沒有鉛你就無法生存。自動挖礦機可以讓您在不浪費時間挖礦的情況下獲得領先優勢。只需填滿並稍等一下即可。它使用汽油罐。對於每 [DECEA3]1000[-] 汽油，您將收到 6000 鉛（不包括改裝）。
AutoMinerCoal,blocks,Workstation,,[CFEDFF]Coal[-] Autominer,[CFEDFF]煤炭[-] 自動採礦機
AutoMinerCoalDesc,blocks,Workstation,,"You can't survive without coal. The autominer allows you to get coal without wasting time mining. Just fill it up and wait a bit. It uses gasoline canisters. For every [DECEA3]1000[-] gasoline, you will receive 6000 coal (excluding modifications).",沒有煤炭你就無法生存。自動採礦機讓您無需浪費時間採礦即可獲得煤炭。只需填滿並稍等一下即可。它使用汽油罐。對於每 [DECEA3]1000[-] 汽油，您將收到 6000 煤炭（不包括改裝）。
AutoMinerNitrate,blocks,Workstation,,[CFEDFF]Potassium nitrate[-] Autominer,[CFEDFF]硝酸鉀[-] 自動採礦機
AutoMinerNitrateDesc,blocks,Workstation,,"You can't survive without potassium nitrate. The autominer allows you to get potassium nitrate without wasting time mining. Just fill it up and wait a bit. It uses gasoline canisters. For every [DECEA3]1000[-] gasoline, you will receive 6000 potassium nitrate (excluding modifications).",沒有硝酸鉀你就無法生存。自動採礦機可以讓您獲得硝酸鉀，而無需浪費時間採礦。只需填滿並稍等一下即可。它使用汽油罐。每 [DECEA3]1000[-] 汽油，您將收到 6000 硝酸鉀（不含改裝）。
AutoMinerShale,blocks,Workstation,,[CFEDFF]Oil shale[-] Autominer,[CFEDFF]油頁岩[-] Autominer
AutoMinerShaleDesc,blocks,Workstation,,"You can't survive without oil shale. The autominer allows you to get oil shale without wasting time mining. Just fill it up and wait a bit. It uses gasoline canisters. For every [DECEA3]1000[-] gasoline, you will receive 6000 oil shale (excluding modifications).",沒有油頁岩你就無法生存。自動採礦機可以讓您獲得油頁岩，而無需浪費時間採礦。只需填滿並稍等一下即可。它使用汽油罐。每 [DECEA3]1000[-] 汽油，您將收到 6000 油頁岩（不含改裝）。
AutoMinerClay,blocks,Workstation,,[CFEDFF]Clay[-] Autominer,[CFEDFF]黏土[-]自動採礦機
AutoMinerClayDesc,blocks,Workstation,,"You can't survive without clay. The autominer allows you to get clay without wasting time mining. Just fill it up and wait a bit. It uses gasoline canisters. For every [DECEA3]1000[-] gasoline, you will receive 12000 clay (excluding modifications).",沒有黏土你就無法生存。自動採礦機可以讓您獲得黏土，而無需浪費時間採礦。只需填滿並稍等一下即可。它使用汽油罐。對於每 [DECEA3]1000[-] 汽油，您將收到 12000 黏土（不包括修改）。
PortableReactorChargingStation,blocks,Electricity,,[FFB800]Reactor portable[-] charging station,[FFB800]React便攜式[-]充電站
PortableReactorChargingStationDesc,blocks,Electricity,,An experimental station for charging portable reactors.\n\n[FF6666]ATTENTION! Requires connection to the power grid for charging.[-],用於為便攜式反應器充電的實驗站。 \n\n[FF6666]注意！需連接電網進行充電。 [-]
AugerReactChargingStation,blocks,Electricity,,[FFB800]Reactor auger[-] charging station,[FFB800]反應器螺旋鑽[-] 充電站
AugerReactChargingStationDesc,blocks,Electricity,,An experimental station for charging reactor augers.\n\n[FF6666]ATTENTION! Requires connection to the power grid for charging.[-],用於反應器螺旋輸送器充電的實驗站。 \n\n[FF6666]注意！需連接電網進行充電。 [-]
ImpactDriverReactChargingStation,blocks,Electricity,,[FFB800]Reactor Impact Driver[-] charging station,[FFB800]Reactor 衝擊起子[-] 充電站
ImpactDriverReactChargingStationDesc,blocks,Electricity,,An experimental station for charging reactor Impact Drivers.\n\n[FF6666]ATTENTION! Requires connection to the power grid for charging.[-],充電反應器衝擊驅動器實驗站。 \n\n[FF6666]注意！需連接電網進行充電。 [-]
ReactorBank,blocks,Electricity,,[FFB800]Reactor[-] Power bank,[FFB800]電抗器[-]行動電源
ReactorBankDesc,blocks,Electricity,,An experimental power supply that reveals all the advantages of reactor energy. Uses portable [FFB800]reactors[-] as a power source.,揭示反應器能源所有優點的實驗電源。使用手提[FFB800]反應器[-]作為電源。
IndustrialEngine,items,item,,[DECEA3]Industrial[-] engine,[DECEA3]工業[-]發動機
IndustrialEngineDesc,items,item,,A huge industrial engine used in industrial equipment and power engineering.,用於工業設備和動力工程的巨大工業發動機。
GeneratorImp,items,item,,[DECEA3]Industrial[-] generator,[DECEA3]工業[-]發電機
GeneratorImpDesc,items,item,,"This is the power of production. All large factories use such generators so that production does not stop, even when there is no access to the external power grid.\n\nThe fuel tank capacity and the amount of energy generated are significantly increased.\n\nIndustrial engines are used for operation.",這就是生產的力量。所有大型工廠都使用這種發電機，即使沒有外部電網，生產也不會停止。 \n\n油箱容量和發電量顯著增加。 \n\n使用工業引擎進行運轉。
toolProcessingAccelerator,items,item,,[DECEA3]«Chemical station»[-] processing accelerator,[DECEA3]《化學站》[-] 處理加速器
toolProcessingAcceleratorDesc,items,item,,An intricate design for creating gunpowder. Significantly speeds up the creation of gunpowder bundles in the improved chemical station.,用於製造火藥的複雜設計。改良後的化學站顯著加快了火藥束的製造速度。
toolCompostBin,items,item,,[DECEA3]«Chemical station»[-] compost bin,[DECEA3]《化學站》[-] 堆肥箱
toolCompostBinDesc,items,item,,A large barrel for compost processing. Necessary to unlock crafting in the improved chemical station.,用於堆肥處理的大桶。需要在改進的化學站中解鎖工藝。
toolChemicalFlasks,items,item,,[DECEA3]«Chemical station»[-] chemical flasks,[DECEA3]《化學站》[-] 化學燒瓶
toolChemicalFlasksDesc,items,item,,A set of chemical flasks for a real chemist. Necessary to unlock crafting in the improved chemical station.,一套適合真正化學家的化學燒瓶。需要在改進的化學站中解鎖工藝。
toolAutominerSpareParts,items,item,,[CFEDFF]Autominer[-] Spare parts,[CFEDFF]自動採礦機[-] 備件
toolAutominerSparePartsDesc,items,item,,A complete set of spare parts for mining in the autominer. Increases mining speed by [DECEA3]2 times[-].,用於自動採礦機採礦的全套備件。將採礦速度提高 [DECEA3]2 倍[-]。
